,vehicle_id,start_time,stop_time
1952,219813,25039,49546
1953,219813,52069,58025
1954,219813,66143,74230
1955,219813,76060,76060
1956,635109,67857,83105
1957,476065,41579,41579
1958,581347,36124,36124
1959,581347,42829,57600
1960,581347,61033,83698
1961,590523,41363,60586
1962,590523,64281,83853
1963,162411,68548,82280
1964,148403,39545,39545
1965,148403,43034,57355
1966,148403,60792,85016
1967,629088,31,3035
1968,629088,43025,58045
1969,629088,63471,64406
1970,504765,14,14
1971,504765,22605,22605
1972,504765,24877,82646
1973,204928,24629,24629
1974,204928,26598,26598
1975,204928,28421,57670
1976,204928,77936,78225
1977,613791,68024,84615
1978,260653,41688,82974
1979,411135,44955,55234
1980,459948,42055,60872
1981,459948,64616,86395
1982,405455,42980,47135
1983,405455,48482,61528
1984,405455,64452,82564
1985,577479,35720,48811
1986,577479,50375,55323
1987,577479,58116,64992
1988,577479,67971,82867
1989,605027,11,11878
1990,605027,67790,86317
1991,556597,34080,55398
1992,556597,56753,82925
1993,476604,54737,54737
1994,229144,25824,61420
1995,586522,4,12020
1996,586522,73706,73706
1997,586522,85767,86120
1998,592775,44151,54574
1999,592775,68439,79837
2000,624168,51606,65092
2001,624168,68206,83417
2002,458333,25002,72907
2003,613443,38496,57244
2004,613443,60996,83274
2005,271362,29701,57992
2006,626202,5,1075
2007,626202,68628,86399
2008,378150,39271,82949
2009,636405,69946,74332
2010,636405,79808,85626
2011,508769,39711,57682
2012,508769,59766,59766
2013,508769,63092,81945
2014,508769,84340,84340
2015,626208,732,732
2016,626208,35988,35988
2017,626208,43193,80924
2018,366496,63707,63707
2019,366496,75455,80689
2020,455705,3794,4510
2021,455705,26999,55995
2022,455705,57531,57531
2023,455705,62610,82878
2024,379698,8552,18603
2025,379698,41154,69581
2026,379698,71077,86382
2027,399528,67864,70287
2028,399528,71670,83237
2029,458483,23456,57759
2030,458483,72075,80035
2031,615879,69387,85274
2032,586797,49264,49264
2033,586797,68345,82860
2034,205010,13,22199
2035,205010,37653,37653
2036,205010,39683,86163
2037,629939,13,6594
2038,629939,70479,86304
2039,537657,64843,82952
2040,159979,25234,61203
2041,159979,69728,78633
2042,606953,63,10994
2043,606953,40678,41267
2044,606953,42702,57110
2045,606953,68266,86388
2046,394815,68383,84509
2047,602457,43959,48491
2048,602457,50072,59617
2049,602457,65226,86395
2050,341346,67307,69666
2051,341346,71144,82995
2052,569357,8,931
2053,569357,33133,35409
2054,569357,39000,85646
2055,201656,3,11956
2056,201656,48588,59726
2057,201656,71357,86377
2058,597747,-1,10883
2059,597747,67584,69407
2060,390571,67836,82913
2061,555472,25233,62266
2062,474482,48151,84415
2063,630498,45000,48453
2064,630498,49757,53374
2065,630498,70907,80945
2066,481049,41146,61840
2067,481049,63469,82823
2068,484684,40218,45261
2069,242532,42365,63024
2070,242532,66138,84186
2071,545200,92,4109
2072,545200,40049,58125
2073,545200,68175,83424
2074,545200,84656,84656
